repayment_ratio,liquidation_ratio,total_borrowed,portfolio_diversity,account_age_days,activity_frequency,total_collateral,unique_tokens,total_transactions,cluster,anomaly,score_raw,rank,credit_score
2.3019,1.9106,0.00032,0.0,1358,0.419735,0.000736,262,570,0,1,-0.09693668255592278,892.0,567.3875432525952
1.4925,1.2388,0.000416,0.0,1072,0.222015,0.000622,79,238,0,1,-0.26572977327635733,1507.0,372.318339100346
0.0,1.157920892373162e+59,0.0,0.0,2687,0.090435,0.091402,33,243,0,1,0.3569772469238613,46.0,835.726643598616
1.4969,1.2425,0.000223,0.0,988,0.103239,0.000334,57,102,0,1,-0.31714904936190785,1624.0,335.2076124567474
1.4969,1.2425,0.000128,0.0,1000,0.107,0.000191,57,107,0,1,-0.3130974454280624,1620.0,336.47635524798153
1.4969,1.2424,0.000319,0.0,989,0.100101,0.000478,51,99,0,1,-0.3189951537322164,1627.0,334.2560553633218
1.4893,1.2361,0.00016,0.0,988,0.096154,0.000238,52,95,0,1,-0.31973825666767236,1628.0,333.93886966551327
0.0,1.157920892373162e+59,0.0,0.0,361,1.576177,0.001016,194,569,0,1,-0.025006886569510875,702.0,627.6528258362168
2.6342,2.2654,0.002279,0.0,1457,0.012354,0.006004,11,18,0,1,-0.21629642333651522,1388.0,410.0634371395617
1.4893,1.2361,0.000193,0.0,1526,0.141547,0.000287,130,216,0,1,-0.1395158189126433,1046.0,518.5409457900807
0.0,1.157920892373162e+59,0.0,0.0,1798,0.023915,0.004523,18,43,0,1,0.0897458335026972,323.0,747.8662053056516
2.0934,1.8003,0.00152,0.0,526,0.028517,0.003182,9,15,0,1,-0.4710137325841596,1706.0,309.1983852364475
0.0,1.157920892373162e+59,0.0,0.0,491,0.433809,0.011016,44,213,0,1,-0.19963972925568138,1348.0,422.75086505190313
1.5037,1.2481,0.00035,0.0,1427,0.560617,0.000526,230,800,0,1,-0.05611014313866426,762.0,608.6216839677047
1.4441,1.1842,0.005882,0.0,2318,1.522002,0.008494,287,3528,2,1,0.4651737640110716,83.0,553.2894736842105
1.502,1.2467,0.000321,0.0,1405,0.739502,0.000481,296,1039,0,1,-0.009392697181569994,659.0,641.2918108419839
1.0524,0.9051,0.003676,0.0,1634,0.0459,0.003869,25,75,0,1,-0.1566765963333106,1141.0,488.4083044982699
0.0,1.157920892373162e+59,0.0,0.0,214,0.042056,1.203667,8,9,0,1,-0.34727780095865646,1659.0,324.10611303344865
0.0,0.0,0.002562,0.0,1562,0.627401,0.0,396,980,0,1,0.04170860578232495,475.0,699.6539792387543
1.432,1.1885,0.003224,0.0,1445,0.305882,0.004616,202,442,0,1,-0.11006722091825741,932.0,554.7001153402538
1.3174,1.0934,0.003394,0.0,1600,0.116875,0.004471,106,187,0,1,-0.13008262111852562,1005.0,531.5455594002307
1.1331,0.9915,0.00316,0.0,1592,0.249372,0.003581,83,397,0,1,-0.11021645412133668,933.0,554.3829296424452
0.1691,0.1454,0.004442,0.0,2286,0.031934,0.000751,26,73,0,1,0.021046052046184045,550.0,675.8650519031141
3.667,2.3835,0.013429,0.0,2328,1.44244,0.049244,778,3358,2,-1,0.5761121660591852,54.0,658.2236842105262
0.0,1.157920892373162e+59,0.0,0.0,1897,0.201371,0.00258,90,382,0,1,0.17593743669809553,173.0,795.444059976932
0.0,0.0,0.006612,0.0,1331,0.032307,0.0,14,43,0,1,-0.24629143792284733,1473.0,383.10265282583623
0.0,0.0,0.002592,0.0,1334,0.065217,0.0,48,87,0,1,-0.23010744953473158,1439.0,393.8869665513264
1.9505,1.5994,0.084602,0.0,1274,0.205651,0.165016,20,262,0,1,-0.22617073326705495,1420.0,399.9134948096886
1.8862,1.5467,0.101418,0.0,1202,0.105657,0.191295,14,127,0,1,-0.26750348827878806,1512.0,370.73241061130335
0.1567,0.1348,0.003274,0.0,2941,0.601496,0.000513,452,1769,2,1,0.47021523892850264,81.0,560.5263157894738
3.5065,3.0156,15.620474,0.0,1616,0.115099,54.772964,37,186,0,1,-0.07544726812002586,817.0,591.1764705882354
0.0,1.157920892373162e+59,0.0,0.0,1140,0.214912,0.003738,83,245,0,1,-0.03898397726532216,730.0,618.7716262975779
1.5226,1.2487,0.000178,0.0,2410,0.403734,0.000271,124,973,0,1,0.17411675316209715,175.0,794.809688581315
0.0,1.157920892373162e+59,0.0,0.0,1612,2.359801,0.001366,804,3804,2,-1,0.7388391642282365,28.0,752.3026315789473
0.0,1.157920892373162e+59,0.0,0.0,1168,3.478596,0.001867,1247,4063,2,-1,0.895037060202998,21.0,777.6315789473684
0.0,1.157920892373162e+59,0.0,0.0,1592,0.016332,0.007384,16,26,0,1,0.03068942381154253,516.0,686.6493656286043
2.4833,2.1357,0.451761,0.0,1799,1.48527,1.121875,301,2672,2,1,0.2814752141475952,130.0,383.2236842105263
2.5555,2.0178,2.368263,0.0,1167,0.562982,6.052087,107,657,0,1,-0.15703206561766034,1145.0,487.1395617070358
0.0,1.157920892373162e+59,0.0,0.0,1667,0.026995,0.021708,20,45,0,1,0.054731498739588075,421.0,716.7820069204151
1.4088,1.1693,0.003224,0.0,1481,0.343011,0.004542,217,508,0,1,-0.08807991202764538,863.0,576.5859284890427
1.4315,1.1881,0.001603,0.0,1089,0.151515,0.002294,72,165,0,1,-0.27590473860082104,1533.0,364.0715109573241
2.4406,2.0013,0.100588,0.0,643,0.043546,0.245494,12,28,0,1,-0.4350061893520816,1698.0,311.7358708189158
1.4117,1.2141,0.001404,0.0,1529,0.028123,0.001982,21,43,0,1,-0.19056091444406764,1307.0,435.75547866205306
1.4194,1.1781,0.000351,0.0,992,0.121976,0.000498,63,121,0,1,-0.31104690014510555,1612.0,339.01384083044985
3.5275,2.9278,0.000644,0.0,1688,0.453791,0.00227,247,766,0,1,0.00404592440606932,621.0,653.3448673587081
0.0,1.157920892373162e+59,0.0,0.0,244,0.241803,0.101812,21,59,0,1,-0.3068934783913931,1606.0,340.916955017301
0.1812,0.1504,0.003062,0.0,1190,0.028571,0.000555,19,34,0,1,-0.284750581999996,1564.0,354.2387543252595
1.4376,1.1932,0.001598,0.0,1016,0.120079,0.002297,66,122,0,1,-0.3038693760079238,1600.0,342.8200692041522
1.1627,1.0018,0.003175,0.0,1195,0.5841,0.003692,227,698,0,1,-0.12246515030873308,979.0,539.7923875432526
1.4384,1.1938,0.001012,0.0,1480,0.276351,0.001456,161,409,0,1,-0.11663426920907366,951.0,548.6735870818916
0.0,1.157920892373162e+59,0.0,0.0,1199,0.06005,0.221863,14,72,0,1,-0.06974088452541968,797.0,597.520184544406
9.8496,3.2691,0.002702,0.0,1816,0.465859,0.026609,123,846,0,1,0.012682456791726224,595.0,661.5916955017301
0.0,1.157920892373162e+59,0.0,0.0,226,0.022124,0.175393,6,5,0,1,-0.3479883983171966,1660.0,323.78892733564015
2.2156,1.8394,0.00016,0.0,1058,0.253308,0.000355,106,268,0,1,-0.25692029113822606,1493.0,376.7589388696655
0.3726,0.3093,0.002501,0.0,1777,0.200338,0.000932,123,356,0,1,-0.05755259739125317,770.0,606.0841983852365
1.4589,1.1234,0.123741,0.0,1528,0.020288,0.180531,15,31,0,1,-0.19363851330631476,1318.0,432.2664359861592
1.4185,1.1773,0.000644,0.0,1253,0.250599,0.000914,179,314,0,1,-0.1825074914889618,1268.0,448.1257208765859
0.0106,0.0088,0.005282,0.0,1725,0.084058,5.6e-05,33,145,0,1,-0.12103051485058228,973.0,541.6955017301038
1.312,1.1278,0.002074,0.0,1624,0.244458,0.00272,87,397,0,1,-0.10104127106946,901.0,564.5328719723184
0.0,1.157920892373162e+59,0.0,0.0,1276,0.540752,0.080639,184,690,0,1,0.09010844659080346,322.0,748.1833910034602
5.0422,3.2774,3.66403,0.0,2022,0.114243,18.47474,49,231,0,1,-0.007568188974894453,654.0,642.8777393310265
1.3826,1.1475,0.000319,0.0,2974,1.154338,0.000441,650,3433,2,-1,0.6853754219494042,34.0,730.5921052631579
1.5431,1.1882,0.001269,0.0,1007,0.061569,0.001958,25,62,0,1,-0.32775818842345816,1639.0,330.4498269896194
1.4057,1.1667,0.00048,0.0,1184,0.033784,0.000675,32,40,0,1,-0.2820493173060837,1557.0,356.45905420991926
2.5762,2.1383,4.1121,0.0,978,0.111452,10.59372,21,109,0,1,-0.3120311413601617,1614.0,338.37946943483274
1.4083,1.1689,0.003224,0.0,1640,0.341463,0.00454,249,560,0,1,-0.0337428202893203,716.0,623.2122260668973
0.0,1.157920892373162e+59,0.0,0.0,734,0.024523,0.024149,11,18,0,1,-0.20601787843139768,1359.0,419.2618223760092
0.0,1.157920892373162e+59,0.0,0.0,2553,0.006659,0.008196,9,17,0,1,0.2916311036858837,85.0,823.356401384083
2.908,2.5009,0.001566,0.0,971,0.08033,0.004554,11,78,0,1,-0.3379808449743919,1651.0,326.64359861591697
1.4364,1.1922,0.000322,0.0,1527,0.256058,0.000463,176,391,0,1,-0.10342848542302022,915.0,560.0922722029989
1.4364,1.1922,0.000322,0.0,1526,0.227392,0.000463,150,347,0,1,-0.11642683286045771,950.0,548.9907727797001
1.2453,1.0896,0.407451,0.0,232,0.025862,0.507396,0,6,0,1,-0.5538188048457718,1730.0,301.58592848904266
0.0,1.157920892373162e+59,0.0,0.0,2723,0.209695,0.008745,125,571,0,1,0.4225601443015166,30.0,840.8016147635525
3.436,2.955,0.306061,0.0,977,0.149437,1.051631,17,146,0,1,-0.3208387484451191,1630.0,333.3044982698962
0.0,1.157920892373162e+59,0.0,0.0,509,0.02947,31.694498,7,15,0,1,-0.24972449081138343,1484.0,379.61361014994236
2.1281,1.745,3.632915,0.0,327,0.076453,7.73113,14,25,0,1,-0.5045886448237102,1713.0,306.9780853517878
4.3697,3.5875,6.27606,0.0,966,0.109731,27.424387,29,106,0,1,-0.29869958171591476,1590.0,345.9919261822376
4.6778,3.8826,3.920744,0.0,2789,0.010039,18.340597,7,28,0,1,0.1693134289387298,186.0,791.320645905421
0.0,1.157920892373162e+59,0.0,0.0,1613,0.193428,0.003227,119,312,0,1,0.10083606146081994,303.0,754.2099192618224
2.7299,2.102,0.00162,0.0,1689,0.018946,0.004422,19,32,0,1,-0.14881025901077355,1092.0,503.95040369088815
0.5003,0.3853,0.005254,0.0,1476,0.181572,0.002629,116,268,0,1,-0.14897333797483137,1093.0,503.6332179930796
0.0,1.157920892373162e+59,0.0,0.0,2195,0.006378,0.005361,10,14,0,1,0.1931742738291282,150.0,802.7393310265282
2.1471,1.7818,0.012711,0.0,1094,0.023766,0.027292,14,26,0,1,-0.3134630497927217,1621.0,336.15916955017303
2.1678,1.8641,0.004971,0.0,961,0.011446,0.010776,9,11,0,1,-0.3537778301146676,1668.0,321.25144175317183
1.1723,0.9026,0.011419,0.0,1631,0.859595,0.013386,464,1402,2,1,0.1300335366017078,148.0,318.0921052631579
1.6978,1.3073,0.000636,0.0,1554,0.822394,0.001079,176,1278,0,1,0.02326885309740475,542.0,678.4025374855825
0.0,1.157920892373162e+59,0.0,0.0,1608,0.006219,0.159169,9,10,0,1,0.03123360306271441,515.0,686.9665513264129
0.0,1.157920892373162e+59,0.0,0.0,1741,0.577829,0.001936,297,1006,0,1,0.26751225061880346,97.0,819.5501730103806
0.0,1.157920892373162e+59,0.0,0.0,1755,0.040456,0.001039,19,71,0,1,0.08175192946235858,338.0,743.1084198385236
0.0,1.157920892373162e+59,0.0,0.0,1588,0.005668,0.414769,8,9,0,1,0.02549875461504418,533.0,681.2572087658593
1.3869,1.0679,0.003731,0.0,1819,0.063222,0.005175,39,115,0,1,-0.09786764132075829,895.0,566.4359861591695
1.1641,1.001,37.034823,0.0,1594,0.159975,43.11348,50,255,0,1,-0.026298169335112583,705.0,626.7012687427912
0.0,1.157920892373162e+59,0.0,0.0,107,0.018692,0.042463,3,2,0,1,-0.38220404987379314,1692.0,313.63898500576704
0.0,1.157920892373162e+59,0.0,0.0,1505,0.044518,0.001435,24,67,0,1,0.014596025584848203,582.0,665.7151095732411
2.7808,1.9777,0.001603,0.0,1551,0.753707,0.004458,363,1169,0,1,0.05631484664949563,410.0,720.2710495963091
0.0,1.157920892373162e+59,0.0,0.0,1442,0.022191,0.122824,15,32,0,1,-0.009704345554366112,662.0,640.3402537485583
0.0,1.157920892373162e+59,0.0,0.0,1037,0.014465,0.018781,10,15,0,1,-0.12439015394200628,985.0,537.8892733564014
0.0,1.157920892373162e+59,0.0,0.0,134,0.067164,0.002291,7,9,0,1,-0.3668705071848669,1680.0,317.44521337946946
2.5885,1.7977,0.000159,0.0,1021,0.352595,0.000411,137,360,0,1,-0.24122749049326647,1453.0,389.4463667820069
0.6484,0.4993,0.004662,0.0,2660,0.619549,0.003023,442,1648,2,1,0.386910025595108,110.0,455.5921052631579
0.0,1.157920892373162e+59,0.0,0.0,1595,0.018182,0.002188,14,29,0,1,0.03138890771828046,514.0,687.2837370242214
3.5882,2.9423,0.170181,0.0,1373,0.136198,0.610649,18,187,0,1,-0.21198033959737847,1378.0,413.2352941176471
1.9531,1.5039,0.000547,0.0,1425,0.06807,0.001069,42,97,0,1,-0.20575148616459069,1358.0,419.57900807381776
1.1948,1.0181,0.001635,0.0,810,0.206173,0.001953,39,167,0,1,-0.3537481586845087,1667.0,321.5686274509804
0.0,1.157920892373162e+59,0.0,0.0,2747,0.014925,0.032992,23,41,0,1,0.3509363073760538,51.0,834.1407151095732
0.0,1.157920892373162e+59,0.0,0.0,1592,0.030151,0.001993,16,48,0,1,0.03361354905182637,505.0,690.1384083044983
1.686,1.3887,0.014268,0.0,1626,0.078106,0.024055,45,127,0,1,-0.14680816667882102,1082.0,507.12226066897347
1.3412,1.0327,0.008023,0.0,1731,0.023108,0.01076,23,40,0,1,-0.13524925154762796,1027.0,524.5674740484429
0.0,1.157920892373162e+59,0.0,0.0,1667,0.005999,0.013993,9,10,0,1,0.04735644458276973,448.0,708.2179930795849
0.0,1.157920892373162e+59,0.0,0.0,1537,0.53676,0.885611,96,825,0,1,0.1455998969472572,222.0,779.9019607843137
0.0,1.157920892373162e+59,0.0,0.0,1230,0.013008,0.350321,11,16,0,1,-0.0709651305042398,801.0,596.2514417531718
0.0,1.157920892373162e+59,0.0,0.0,1449,0.026225,0.016668,13,38,0,1,-0.0075239726382082366,653.0,643.1949250288351
0.0,1.157920892373162e+59,0.0,0.0,1087,0.041398,0.001338,22,45,0,1,-0.10244765339059483,911.0,561.361014994233
0.0,1.157920892373162e+59,0.0,0.0,1432,0.472765,0.001832,212,677,0,1,0.13042629266930963,252.0,770.3863898500576
2.1701,1.6709,0.049067,0.0,1349,0.010378,0.106479,8,14,0,1,-0.24709002380258527,1476.0,382.1510957324106
3.0058,2.3145,0.00349,0.0,2358,0.077608,0.010491,109,183,0,1,0.07381876158792292,360.0,736.1303344867358
0.0,1.157920892373162e+59,0.0,0.0,1819,0.454645,0.004295,283,827,0,1,0.2600869716023295,101.0,818.2814302191465
1.2645,0.9737,0.00198,0.0,1506,0.187915,0.002503,64,283,0,1,-0.15260344997315223,1118.0,495.7035755478662
0.0,1.157920892373162e+59,0.0,0.0,1796,1.110245,0.00295,572,1994,2,1,0.4733674790674803,80.0,564.1447368421052
0.0,1.157920892373162e+59,0.0,0.0,2168,0.328875,0.003944,287,713,0,1,0.33468446317617623,60.0,831.2860438292964
3.8208,3.041,0.000685,0.0,1493,0.927662,0.002619,373,1385,0,1,0.07685324137705937,353.0,738.3506343713957
0.0,1.157920892373162e+59,0.0,0.0,1392,0.033764,0.006642,22,47,0,1,-0.01943593923043006,690.0,631.4590542099193
0.0,1.157920892373162e+59,0.0,0.0,1170,0.007692,0.262469,8,9,0,1,-0.08936292684491878,870.0,574.3656286043829
0.0,1.157920892373162e+59,0.0,0.0,1550,0.023871,0.010367,12,37,0,1,0.019645079916269886,556.0,673.961937716263
0.0,1.157920892373162e+59,0.0,0.0,1565,0.021086,0.001902,18,33,0,1,0.024752375400517168,539.0,679.354094579008
0.0,1.157920892373162e+59,0.0,0.0,1694,0.048406,0.013799,35,82,0,1,0.07071614394739924,369.0,733.2756632064591
2.371,1.696,0.001077,0.0,1477,0.669601,0.002553,250,989,0,1,-0.013337067293273028,672.0,637.1683967704729
1.1116,0.826,0.009601,0.0,1514,1.180978,0.010673,208,1788,0,1,0.09359862211975245,318.0,749.4521337946944
0.0,1.157920892373162e+59,0.0,0.0,2351,0.26712,0.004296,158,628,0,1,0.3392218327334137,58.0,831.9204152249135
3.5083,2.9116,0.000322,0.0,1367,0.482809,0.001131,266,660,0,1,-0.08056406587215731,827.0,588.0046136101499
0.0,1.157920892373162e+59,0.0,0.0,1153,0.042498,0.006583,17,49,0,1,-0.08523239433695526,847.0,581.6608996539792
1.399,1.0877,0.01678,0.0,978,0.134969,0.023476,27,132,0,1,-0.32188019672865414,1632.0,332.6701268742791
0.0,1.157920892373162e+59,0.0,0.0,1630,0.01227,0.014628,13,20,0,1,0.03953788954409611,486.0,696.1649365628605
26.7989,21.9751,0.001699,0.0,1936,1.457128,0.045538,337,2821,2,1,0.33019433125015046,121.0,415.7894736842105
0.0,1.157920892373162e+59,0.0,0.0,590,0.777966,0.004321,124,459,0,1,-0.09331653368101225,884.0,569.9250288350634
1.4267,1.0865,0.028529,0.0,1617,0.034632,0.040703,24,56,0,1,-0.16397320548887223,1183.0,475.0865051903114
0.3535,0.3093,0.003642,0.0,1680,0.613095,0.001287,118,1030,0,1,0.002707071546817222,625.0,652.076124567474
0.0696,0.0599,0.003036,0.0,1356,0.016962,0.000211,14,23,0,1,-0.24245623506582192,1458.0,387.86043829296426
0.0,1.157920892373162e+59,0.0,0.0,1726,2.086327,0.018112,609,3601,2,-1,0.6730070324464199,37.0,719.7368421052631
0.0,1.157920892373162e+59,0.0,0.0,1407,0.028429,0.01511,17,40,0,1,-0.01765489774230158,685.0,633.0449826989619
0.0,1.157920892373162e+59,0.0,0.0,1422,0.032349,0.093228,22,46,0,1,-0.011367344799833472,668.0,638.437139561707
0.0,1.157920892373162e+59,0.0,0.0,1586,0.100883,0.062718,55,160,0,1,0.05704650468490302,407.0,721.2226066897347
0.0,1.157920892373162e+59,0.0,0.0,702,0.011396,0.003097,6,8,0,1,-0.2183879575970442,1395.0,407.843137254902
0.0,1.157920892373162e+59,0.0,0.0,1703,0.56195,0.025184,255,957,0,1,0.24169128705503135,114.0,814.1580161476355
0.0,1.157920892373162e+59,0.0,0.0,2860,0.300699,0.065153,176,860,0,1,0.49971386849489663,17.0,844.9250288350635
1860759.7196,1432784.9841,0.0,0.0,1463,0.04853,0.003102,30,71,0,1,0.004606223046083404,620.0,653.6620530565167
0.0,1.157920892373162e+59,0.0,0.0,1391,0.542056,0.001111,37,754,0,1,0.08692165487296097,329.0,745.9630911188004
0.0,1.157920892373162e+59,0.0,0.0,1897,0.066421,0.002659,57,126,0,1,0.13682850763795273,238.0,774.8269896193772
0.0,1.157920892373162e+59,0.0,0.0,1056,0.015152,0.001314,13,16,0,1,-0.1182536546267923,958.0,546.4532871972318
1.9837,1.5274,0.000142,0.0,2407,0.216037,0.000283,103,520,0,1,0.12067463495449152,272.0,764.042675893887
0.0,1.157920892373162e+59,0.0,0.0,2129,0.044622,0.362183,31,95,0,1,0.18972506574786815,156.0,800.836216839677
1.3685,1.0537,0.039234,0.0,999,0.385385,0.053691,121,385,0,1,-0.2456655301090331,1471.0,383.7370242214533
1.1839,1.0358,11.992549,0.0,2705,0.018854,14.197455,16,51,0,1,0.16697230165506496,190.0,790.0519031141869
1.5371,1.1836,0.008868,0.0,2770,0.076534,0.013631,70,212,0,1,0.17838303345729184,169.0,796.7128027681661
0.0,1.157920892373162e+59,0.0,0.0,845,0.405917,0.002114,99,343,0,1,-0.08549337929666694,849.0,581.0265282583622
0.0,1.157920892373162e+59,0.0,0.0,1481,0.222147,0.015053,48,329,0,1,0.050837579228999674,434.0,712.6585928489043
0.0001,0.0001,0.024459,0.0,1465,5.622526,2e-06,822,8237,2,-1,1.1499883429117113,15.0,799.3421052631579
0.0,1.157920892373162e+59,0.0,0.0,2153,4.644682,0.101852,4716,10000,2,-1,2.5074743508219335,2.0,846.3815789473684
0.0063,0.0006,0.159037,0.0,2573,0.188885,0.000998,176,486,0,1,0.18031555514412573,168.0,797.0299884659746
0.0,1.157920892373162e+59,0.0,0.0,2804,0.291726,0.004452,279,818,0,1,0.5076897005698643,16.0,845.242214532872
1.4551,1.2303,0.0263,0.0,1205,0.022407,0.03827,12,27,0,1,-0.28352829583015643,1560.0,355.50749711649365
0.0,1.157920892373162e+59,0.0,0.0,1461,0.020534,0.006741,15,30,0,1,-0.004863970758749506,645.0,645.7324106113033
0.0119,0.0015,0.07018,0.0,1579,0.881571,0.000837,190,1392,0,1,0.04742111349565606,447.0,708.5351787773933
0.0278,0.0244,0.005118,0.0,1566,0.0447,0.000143,29,70,0,1,-0.17475868062301952,1239.0,457.32410611303345
0.0,1.157920892373162e+59,0.0,0.0,2837,0.081072,0.043744,104,230,0,1,0.41471829592144893,31.0,840.4844290657439
0.0,1.157920892373162e+59,0.0,0.0,815,0.003681,0.008618,4,3,0,1,-0.18908538551632734,1304.0,436.70703575547867
0.0,1.157920892373162e+59,0.0,0.0,818,0.003667,0.001077,4,3,0,1,-0.18826605457493242,1297.0,438.9273356401384
0.5109,0.4394,0.002863,0.0,1307,0.052793,0.001463,30,69,0,1,-0.24474211767095538,1467.0,385.00576701268744
0.0,1.157920892373162e+59,0.0,0.0,823,0.00486,0.002985,5,4,0,1,-0.18642052436697382,1285.0,442.7335640138408
0.0,1.157920892373162e+59,0.0,0.0,1766,0.812005,0.003889,317,1434,0,1,0.3318329275020788,62.0,830.6516724336793
0.0,1.157920892373162e+59,0.0,0.0,1835,0.785831,0.005085,434,1442,2,1,0.37795311603940124,113.0,444.7368421052631
0.0002,0.0001,0.01114,0.0,2762,0.735337,2e-06,382,2031,2,1,0.4335558905532856,97.0,502.63157894736844
0.394,0.3034,0.002121,0.0,1203,2.680798,0.000836,627,3225,2,-1,0.3883810857773403,109.0,459.2105263157895
0.0,1.157920892373162e+59,0.0,0.0,1469,0.034037,0.007739,5,50,0,1,-0.0024614954358002684,639.0,647.6355247981546
1.3015,1.0021,0.003444,0.0,981,0.022426,0.004482,14,22,0,1,-0.34497244288346496,1657.0,324.74048442906576
1.6296,1.2548,0.018233,0.0,1477,0.028436,0.029712,13,42,0,1,-0.2068939841563684,1362.0,418.3102652825836
0.0,1.157920892373162e+59,0.0,0.0,1423,0.018271,0.006618,16,26,0,1,-0.015562375691762827,679.0,634.9480968858131
0.2927,0.2298,0.000696,0.0,983,1.06002,0.000204,66,1042,0,1,-0.14158659001954044,1060.0,514.1003460207612
0.0,1.157920892373162e+59,0.0,0.0,884,0.003394,0.002431,4,3,0,1,-0.17013712294281816,1218.0,463.9850057670127
0.0,1.157920892373162e+59,0.0,0.0,1668,0.009592,0.001144,8,16,0,1,0.04813983233601218,444.0,709.4867358708188
0.0,1.157920892373162e+59,0.0,0.0,1603,1.004367,0.01365,332,1610,0,1,0.32533905320522527,67.0,829.0657439446367
0.0,1.157920892373162e+59,0.0,0.0,1623,1.995687,0.005659,552,3239,2,1,0.60021990106836,50.0,672.6973684210527
1.8507,1.425,0.034003,0.0,1518,0.196311,0.06293,94,298,0,1,-0.13956915307557705,1047.0,518.2237600922722
0.0,1.157920892373162e+59,0.0,0.0,1307,0.06733,0.00129,32,88,0,1,-0.033733440909340745,715.0,623.5294117647059
0.0,1.157920892373162e+59,0.0,0.0,1240,0.955645,0.001029,73,1185,0,1,0.13134520233746208,250.0,771.0207612456747
0.0,1.157920892373162e+59,0.0,0.0,921,0.003257,0.015216,4,3,0,1,-0.1599646520977391,1163.0,481.43021914648216
0.0,1.157920892373162e+59,0.0,0.0,921,0.003257,0.003655,4,3,0,1,-0.1599714895043548,1164.0,481.1130334486736
224.2523,172.6743,2.6e-05,0.0,1327,0.040693,0.005852,22,54,0,1,-0.24364522097829855,1463.0,386.27450980392155
0.0,1.157920892373162e+59,0.0,0.0,1632,2.034314,0.052045,382,3320,2,1,0.5678450651946532,58.0,643.75
0.0,1.157920892373162e+59,0.0,0.0,931,0.003222,0.11696,4,3,0,1,-0.15715693173660025,1146.0,486.82237600922724
4.4494,2.9397,0.000632,0.0,966,0.320911,0.00281,134,310,0,1,-0.2638292546205939,1503.0,373.58708189158017
1.4618,1.1371,0.435584,0.0,1327,0.054258,0.636716,17,72,0,1,-0.2408868784012427,1451.0,390.08073817762397
1.2347,1.0804,2.688966,0.0,2409,0.101702,3.320155,58,245,0,1,0.08904252669930582,324.0,747.5490196078431
52.2499,38.1425,0.017071,0.0,1000,0.868,0.89198,51,868,0,1,-0.17455679539584884,1236.0,458.27566320645906
0.0,1.157920892373162e+59,0.0,0.0,1133,0.034422,0.02628,17,39,0,1,-0.09229855504368992,881.0,570.876585928489
0.0,1.157920892373162e+59,0.0,0.0,2340,0.024359,2.515357,16,57,0,1,0.2406205136775908,116.0,813.5236447520184
1.5524,1.1953,0.019842,0.0,1624,0.188424,0.030803,66,306,0,1,-0.11837518403057418,959.0,546.1361014994233
0.0,1.157920892373162e+59,0.0,0.0,976,0.026639,0.008479,16,26,0,1,-0.13745671592141054,1036.0,521.7128027681661
